sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample
B201LRABXX:6:67:5460:178335#ATCACGA/2	87	87	1	smNRPS-CC	5875	5379	5465	100	3.87e-36	V1.CD35.1
B201LRABXX:6:68:18212:12073#ATCACGA/2	87	87	1	smNRPS-CC	5875	5055	5141	100	3.87e-36	V1.CD35.1
B201LRABXX:6:68:3846:17640#ATCACGA/2	87	1	87	smNRPS-CC	5875	2435	2521	100	3.87e-36	V1.CD35.1
B201LRABXX:6:68:7416:20034#ATCACGA/2	87	1	87	smNRPS-CC	5875	4383	4469	100	3.87e-36	V1.CD35.1
B201LRABXX:6:68:1172:138272#ATCACGA/2	87	87	1	smNRPS-CC	5875	3458	3544	100	3.87e-36	V1.CD35.1
B201LRABXX:6:68:13290:149890#ATCACGA/2	87	1	87	smNRPS-CC	5875	3444	3530	100	3.87e-36	V1.CD35.1
B201LRABXX:6:8:14990:110374#ATCACGA/2	87	87	1	smNRPS-CC	5875	4926	5012	100	3.87e-36	V1.CD35.1
B201LRABXX:6:68:19194:31906#ATCACGA/2	46	46	1	smNRPS-CB	5945	1503	1548	100	2.42e-13	V1.CD35.1
B201LRABXX:6:23:15633:11852#ATCACGA/2	56	56	1	smNRPS-CB	5945	1461	1516	98.214	3.11e-17	V1.CD35.1
A2026YABXX:2:65:12066:71151#ATCACGA/1	64	1	64	smNRPS-CB	5945	780	843	100	2.39e-23	V1.CD35.1
A2026YABXX:2:5:3656:38780#ATCACGA/2	65	65	1	smNRPS-CB	5945	4058	4122	100	6.64e-24	V1.CD35.1
A2026YABXX:2:48:16323:125834#ATCACGA/2	68	1	68	smNRPS-CB	5945	738	805	100	1.43e-25	V1.CD35.1
A2026YABXX:2:2:12177:189817#ATCACGA/1	69	1	69	smNRPS-CB	5945	2323	2391	100	3.97e-26	V1.CD35.1
A2026YABXX:2:68:12839:86910#ATCACGA/2	84	84	1	smNRPS-CB	5945	323	406	95.238	8.54e-28	V1.CD35.1
A2026YABXX:2:6:2085:143063#ATCACGA/2	73	73	1	smNRPS-CB	5945	5394	5466	100	2.37e-28	V1.CD35.1
A2026YABXX:2:4:9895:68134#ATCACGA/1	74	74	1	smNRPS-CB	5945	2356	2429	100	6.6e-29	V1.CD35.1
A2026YABXX:2:7:12952:175987#ATCACGA/1	85	3	85	smNRPS-CB	5945	3556	3638	96.386	6.6e-29	V1.CD35.1
A2026YABXX:2:27:7608:91117#ATCACGA/2	77	77	1	smNRPS-CB	5945	5746	5822	98.701	6.6e-29	V1.CD35.1
A2026YABXX:2:23:1360:128120#ATCACGA/2	84	82	1	smNRPS-CB	5945	5381	5461	97.561	1.83e-29	V1.CD35.1
B201LRABXX:6:27:20483:77373#ATCACGA/1	80	80	1	smNRPS-CB	5945	1934	2013	98.75	1.42e-30	V1.CD35.1
B201LRABXX:6:64:10567:123550#ATCACGA/1	85	83	1	smNRPS-CB	5945	860	942	97.59	1.42e-30	V1.CD35.1
A2026YABXX:2:65:15606:193799#ATCACGA/1	85	77	1	smNRPS-CB	5945	1	77	100	1.42e-30	V1.CD35.1
B201LRABXX:6:8:12792:96708#ATCACGA/2	87	1	87	smNRPS-CB	5945	5483	5569	96.552	3.94e-31	V1.CD35.1
B201LRABXX:6:27:15826:92808#ATCACGA/2	87	87	1	smNRPS-CB	5945	4570	4656	96.552	3.94e-31	V1.CD35.1
A2026YABXX:2:8:10149:130452#ATCACGA/2	84	84	1	smNRPS-CB	5945	279	362	97.619	3.94e-31	V1.CD35.1
A2026YABXX:2:21:14987:11750#ATCACGA/2	84	1	84	smNRPS-CB	5945	5255	5338	97.619	3.94e-31	V1.CD35.1
A2026YABXX:2:24:8748:176641#ATCACGA/1	84	1	84	smNRPS-CB	5945	336	419	97.619	3.94e-31	V1.CD35.1
A2026YABXX:2:26:1800:14840#ATCACGA/1	84	1	84	smNRPS-CB	5945	863	946	97.619	3.94e-31	V1.CD35.1
A2026YABXX:2:28:1339:151493#ATCACGA/1	81	81	1	smNRPS-CB	5945	5413	5493	98.765	3.94e-31	V1.CD35.1
A2026YABXX:2:41:11894:153298#ATCACGA/1	81	1	81	smNRPS-CB	5945	5454	5534	98.765	3.94e-31	V1.CD35.1
A2026YABXX:2:68:2697:97779#ATCACGA/2	84	1	81	smNRPS-CB	5945	2416	2496	98.765	3.94e-31	V1.CD35.1
B201LRABXX:6:45:20394:119616#ATCACGA/1	85	85	1	smNRPS-CB	5945	223	307	97.647	1.1e-31	V1.CD35.1
A2026YABXX:2:6:6161:8114#ATCACGA/1	85	85	1	smNRPS-CB	5945	245	329	97.647	1.1e-31	V1.CD35.1
A2026YABXX:2:27:7608:91117#ATCACGA/1	85	1	85	smNRPS-CB	5945	5487	5571	97.647	1.1e-31	V1.CD35.1
B201LRABXX:6:46:1187:69475#ATCACGA/1	84	1	84	smNRPS-CB	5945	1436	1519	98.81	8.48e-33	V1.CD35.1
B201LRABXX:6:46:1187:69475#ATCACGA/2	81	81	1	smNRPS-CB	5945	1646	1726	100	8.48e-33	V1.CD35.1
B201LRABXX:6:48:16285:184564#ATCACGA/1	85	85	5	smNRPS-CB	5945	5865	5945	100	8.48e-33	V1.CD35.1
A2026YABXX:2:4:7181:193990#ATCACGA/2	84	1	84	smNRPS-CB	5945	3245	3328	98.81	8.48e-33	V1.CD35.1
A2026YABXX:2:6:6161:8114#ATCACGA/2	84	1	84	smNRPS-CB	5945	30	113	98.81	8.48e-33	V1.CD35.1
A2026YABXX:2:25:3473:133362#ATCACGA/2	84	1	84	smNRPS-CB	5945	3245	3328	98.81	8.48e-33	V1.CD35.1
A2026YABXX:2:41:7185:114537#ATCACGA/2	84	84	1	smNRPS-CB	5945	1557	1640	98.81	8.48e-33	V1.CD35.1
A2026YABXX:2:42:9882:120173#ATCACGA/2	84	1	84	smNRPS-CB	5945	968	1051	98.81	8.48e-33	V1.CD35.1
A2026YABXX:2:43:11702:40180#ATCACGA/2	84	1	84	smNRPS-CB	5945	2628	2711	98.81	8.48e-33	V1.CD35.1
B201LRABXX:6:5:10951:184562#ATCACGA/1	85	1	85	smNRPS-CB	5945	4036	4120	98.824	2.36e-33	V1.CD35.1
B201LRABXX:6:7:10614:84551#ATCACGA/1	85	85	1	smNRPS-CB	5945	1637	1721	98.824	2.36e-33	V1.CD35.1
B201LRABXX:6:22:20139:141745#ATCACGA/2	85	1	85	smNRPS-CB	5945	1396	1480	98.824	2.36e-33	V1.CD35.1
B201LRABXX:6:24:8934:133148#ATCACGA/1	85	1	85	smNRPS-CB	5945	5305	5389	98.824	2.36e-33	V1.CD35.1
B201LRABXX:6:27:18316:181549#ATCACGA/1	85	85	1	smNRPS-CB	5945	1549	1633	98.824	2.36e-33	V1.CD35.1
B201LRABXX:6:41:5396:104865#ATCACGA/1	85	85	1	smNRPS-CB	5945	2635	2719	98.824	2.36e-33	V1.CD35.1
A2026YABXX:2:21:2869:26142#ATCACGA/2	82	1	82	smNRPS-CB	5945	914	995	100	2.36e-33	V1.CD35.1
A2026YABXX:2:23:13168:80679#ATCACGA/2	82	82	1	smNRPS-CB	5945	5381	5462	100	2.36e-33	V1.CD35.1
A2026YABXX:2:23:11680:155254#ATCACGA/2	84	82	1	smNRPS-CB	5945	2360	2441	100	2.36e-33	V1.CD35.1
A2026YABXX:2:62:8926:165689#ATCACGA/2	82	82	1	smNRPS-CB	5945	5847	5928	100	2.36e-33	V1.CD35.1
A2026YABXX:2:67:8004:161691#ATCACGA/1	85	1	85	smNRPS-CB	5945	5853	5937	98.824	2.36e-33	V1.CD35.1
B201LRABXX:6:68:11295:137418#ATCACGA/1	85	83	1	smNRPS-CB	5945	3522	3604	100	6.55e-34	V1.CD35.1
B201LRABXX:6:27:12101:47556#ATCACGA/2	87	87	1	smNRPS-CB	5945	321	407	98.851	1.82e-34	V1.CD35.1
A2026YABXX:2:2:9485:160349#ATCACGA/2	84	84	1	smNRPS-CB	5945	900	983	100	1.82e-34	V1.CD35.1
A2026YABXX:2:6:18957:142274#ATCACGA/2	84	1	84	smNRPS-CB	5945	2891	2974	100	1.82e-34	V1.CD35.1
A2026YABXX:2:21:10791:56054#ATCACGA/2	84	84	1	smNRPS-CB	5945	5361	5444	100	1.82e-34	V1.CD35.1
A2026YABXX:2:23:15042:189500#ATCACGA/2	84	84	1	smNRPS-CB	5945	736	819	100	1.82e-34	V1.CD35.1
A2026YABXX:2:25:4374:31956#ATCACGA/2	84	84	1	smNRPS-CB	5945	2251	2334	100	1.82e-34	V1.CD35.1
A2026YABXX:2:41:12448:69994#ATCACGA/2	84	84	1	smNRPS-CB	5945	861	944	100	1.82e-34	V1.CD35.1
A2026YABXX:2:42:12973:67275#ATCACGA/2	84	84	1	smNRPS-CB	5945	2655	2738	100	1.82e-34	V1.CD35.1
A2026YABXX:2:43:14364:200494#ATCACGA/2	84	84	1	smNRPS-CB	5945	746	829	100	1.82e-34	V1.CD35.1
A2026YABXX:2:44:17174:6907#ATCACGA/2	84	1	84	smNRPS-CB	5945	5479	5562	100	1.82e-34	V1.CD35.1
A2026YABXX:2:63:8668:72646#ATCACGA/1	84	84	1	smNRPS-CB	5945	5767	5850	100	1.82e-34	V1.CD35.1
A2026YABXX:2:63:2880:137082#ATCACGA/2	84	84	1	smNRPS-CB	5945	1655	1738	100	1.82e-34	V1.CD35.1
B201LRABXX:6:67:19573:150668#ATCACGA/2	87	1	87	smNRPS-CB	5945	328	414	98.851	1.82e-34	V1.CD35.1
B201LRABXX:6:4:16507:116960#ATCACGA/1	85	85	1	smNRPS-CB	5945	5033	5117	100	5.06e-35	V1.CD35.1
B201LRABXX:6:7:14988:108519#ATCACGA/1	85	1	85	smNRPS-CB	5945	4661	4745	100	5.06e-35	V1.CD35.1
B201LRABXX:6:7:19031:110624#ATCACGA/1	85	1	85	smNRPS-CB	5945	5046	5130	100	5.06e-35	V1.CD35.1
B201LRABXX:6:25:3014:5386#ATCACGA/1	85	85	1	smNRPS-CB	5945	869	953	100	5.06e-35	V1.CD35.1
B201LRABXX:6:48:19100:96165#ATCACGA/1	85	1	85	smNRPS-CB	5945	896	980	100	5.06e-35	V1.CD35.1
B201LRABXX:6:62:12947:180871#ATCACGA/1	85	85	1	smNRPS-CB	5945	4602	4686	100	5.06e-35	V1.CD35.1
A2026YABXX:2:2:16901:31693#ATCACGA/1	85	1	85	smNRPS-CB	5945	754	838	100	5.06e-35	V1.CD35.1
A2026YABXX:2:7:11044:159564#ATCACGA/1	85	1	85	smNRPS-CB	5945	370	454	100	5.06e-35	V1.CD35.1
A2026YABXX:2:8:18159:155592#ATCACGA/1	85	85	1	smNRPS-CB	5945	759	843	100	5.06e-35	V1.CD35.1
A2026YABXX:2:24:14173:59957#ATCACGA/1	85	1	85	smNRPS-CB	5945	5375	5459	100	5.06e-35	V1.CD35.1
A2026YABXX:2:25:14712:179949#ATCACGA/1	85	85	1	smNRPS-CB	5945	2224	2308	100	5.06e-35	V1.CD35.1
A2026YABXX:2:42:12973:67275#ATCACGA/1	85	1	85	smNRPS-CB	5945	2436	2520	100	5.06e-35	V1.CD35.1
A2026YABXX:2:45:15414:64113#ATCACGA/1	85	1	85	smNRPS-CB	5945	5387	5471	100	5.06e-35	V1.CD35.1
A2026YABXX:2:47:8819:88734#ATCACGA/1	85	85	1	smNRPS-CB	5945	3255	3339	100	5.06e-35	V1.CD35.1
A2026YABXX:2:67:8514:121141#ATCACGA/1	85	85	1	smNRPS-CB	5945	5089	5173	100	5.06e-35	V1.CD35.1
A2026YABXX:2:68:13532:4013#ATCACGA/1	85	85	1	smNRPS-CB	5945	3201	3285	100	5.06e-35	V1.CD35.1
A2026YABXX:2:68:2697:97779#ATCACGA/1	85	85	1	smNRPS-CB	5945	2648	2732	100	5.06e-35	V1.CD35.1
B201LRABXX:6:8:12700:143431#ATCACGA/2	86	1	86	smNRPS-CB	5945	3490	3575	100	1.41e-35	V1.CD35.1
B201LRABXX:6:24:8934:133148#ATCACGA/2	86	86	1	smNRPS-CB	5945	5534	5619	100	1.41e-35	V1.CD35.1
B201LRABXX:6:22:11602:11158#ATCACGA/2	87	87	1	smNRPS-CB	5945	288	374	100	3.92e-36	V1.CD35.1
B201LRABXX:6:41:14479:8469#ATCACGA/2	87	87	1	smNRPS-CB	5945	741	827	100	3.92e-36	V1.CD35.1
B201LRABXX:6:44:2432:171975#ATCACGA/2	87	87	1	smNRPS-CB	5945	861	947	100	3.92e-36	V1.CD35.1
B201LRABXX:6:66:12125:52162#ATCACGA/2	87	87	1	smNRPS-CB	5945	738	824	100	3.92e-36	V1.CD35.1
B201LRABXX:6:67:15673:134369#ATCACGA/2	87	1	87	smNRPS-CB	5945	5850	5936	100	3.92e-36	V1.CD35.1
I326_1_FC30VYFAAXX:8:8:164:1332/2	42	1	42	smNRPS-CB	5945	4633	4674	100	2.09e-12	V1.CD6.0
I326_1_FC30VYFAAXX:8:50:397:170/1	46	1	46	smNRPS-CB	5945	4627	4672	100	1.25e-14	V1.CD6.0
I326_1_FC30VYFAAXX:8:99:1397:1291/2	55	1	55	smNRPS-CB	5945	2528	2582	100	1.24e-19	V1.CD6.0
A2026YABXX:6:21:6130:82267#CGATGTA/1	64	64	1	smNRPS-CC	5875	2329	2392	98.438	1.15e-21	V1.CD6.4
A2026YABXX:6:2:5627:14270#CGATGTA/2	79	1	79	smNRPS-CC	5875	3537	3615	98.734	5.26e-30	V1.CD6.4
A2026YABXX:6:24:15634:107993#CGATGTA/2	49	49	1	smNRPS-CB	5945	3822	3870	100	5.44e-15	V1.CD6.4
A2026YABXX:6:62:20389:130469#CGATGTA/2	63	1	63	smNRPS-CB	5945	3047	3109	100	8.98e-23	V1.CD6.4
A2026YABXX:6:22:6372:150518#CGATGTA/1	69	1	69	smNRPS-CB	5945	347	415	98.551	1.93e-24	V1.CD6.4
B201LRABXX:2:1:4585:127541#CGATGTA/1	84	1	84	smNRPS-CB	5945	3549	3632	97.619	4.12e-31	V1.CD6.4
A2026YABXX:6:24:15634:107993#CGATGTA/1	84	1	84	smNRPS-CB	5945	3557	3640	97.619	4.12e-31	V1.CD6.4
A2026YABXX:6:46:1975:100585#CGATGTA/1	84	1	84	smNRPS-CB	5945	2651	2734	97.619	4.12e-31	V1.CD6.4
B201LRABXX:2:26:19750:181175#CGATGTA/1	82	82	1	smNRPS-CB	5945	4748	4829	98.78	1.14e-31	V1.CD6.4
A2026YABXX:6:65:6790:171061#CGATGTA/1	79	79	1	smNRPS-CB	5945	5193	5271	100	1.14e-31	V1.CD6.4
B201LRABXX:2:22:7230:57677#CGATGTA/1	84	84	1	smNRPS-CB	5945	1534	1617	98.81	8.85e-33	V1.CD6.4
A2026YABXX:6:6:20027:4112#CGATGTA/2	84	84	1	smNRPS-CB	5945	304	387	98.81	8.85e-33	V1.CD6.4
A2026YABXX:6:6:13498:181165#CGATGTA/1	84	1	84	smNRPS-CB	5945	5477	5560	98.81	8.85e-33	V1.CD6.4
B201LRABXX:2:5:10572:133826#CGATGTA/2	83	83	1	smNRPS-CB	5945	4639	4721	100	6.84e-34	V1.CD6.4
B201LRABXX:2:2:10083:63998#CGATGTA/1	84	84	1	smNRPS-CB	5945	758	841	100	1.9e-34	V1.CD6.4
B201LRABXX:2:3:2663:9431#CGATGTA/1	84	1	84	smNRPS-CB	5945	316	399	100	1.9e-34	V1.CD6.4
B201LRABXX:2:4:16851:188124#CGATGTA/2	84	84	1	smNRPS-CB	5945	5536	5619	100	1.9e-34	V1.CD6.4
B201LRABXX:2:23:4745:10953#CGATGTA/2	84	1	84	smNRPS-CB	5945	1583	1666	100	1.9e-34	V1.CD6.4
B201LRABXX:2:26:19750:181175#CGATGTA/2	84	1	84	smNRPS-CB	5945	4528	4611	100	1.9e-34	V1.CD6.4
B201LRABXX:2:28:7953:72743#CGATGTA/2	84	1	84	smNRPS-CB	5945	4523	4606	100	1.9e-34	V1.CD6.4
B201LRABXX:2:45:2303:20339#CGATGTA/2	84	1	84	smNRPS-CB	5945	304	387	100	1.9e-34	V1.CD6.4
B201LRABXX:2:46:5866:12465#CGATGTA/1	84	84	1	smNRPS-CB	5945	5292	5375	100	1.9e-34	V1.CD6.4
B201LRABXX:2:46:5866:12465#CGATGTA/2	84	1	84	smNRPS-CB	5945	5069	5152	100	1.9e-34	V1.CD6.4
B201LRABXX:2:48:12173:91102#CGATGTA/1	84	84	1	smNRPS-CB	5945	875	958	100	1.9e-34	V1.CD6.4
B201LRABXX:2:63:6133:177960#CGATGTA/2	84	84	1	smNRPS-CB	5945	4061	4144	100	1.9e-34	V1.CD6.4
A2026YABXX:6:6:14211:57675#CGATGTA/1	84	84	1	smNRPS-CB	5945	1549	1632	100	1.9e-34	V1.CD6.4
A2026YABXX:6:24:8876:120720#CGATGTA/1	84	1	84	smNRPS-CB	5945	426	509	100	1.9e-34	V1.CD6.4
A2026YABXX:6:28:6892:43847#CGATGTA/1	84	1	84	smNRPS-CB	5945	4653	4736	100	1.9e-34	V1.CD6.4
A2026YABXX:6:46:19621:87969#CGATGTA/1	84	1	84	smNRPS-CB	5945	5187	5270	100	1.9e-34	V1.CD6.4
A2026YABXX:6:46:19621:87969#CGATGTA/2	84	84	1	smNRPS-CB	5945	5396	5479	100	1.9e-34	V1.CD6.4
A2026YABXX:6:66:15890:99149#CGATGTA/1	84	84	1	smNRPS-CB	5945	3035	3118	100	1.9e-34	V1.CD6.4
A2026YABXX:6:68:2184:94726#CGATGTA/1	84	1	84	smNRPS-CB	5945	917	1000	100	1.9e-34	V1.CD6.4
FC615E0AAXX:8:49:6285:9636#0/2	41	37	1	smNRPS-CC	5875	695	731	97.297	6.97e-7	V1.CD7.0
FC615E0AAXX:8:19:18306:10889#0/2	41	1	41	smNRPS-CC	5875	3595	3635	97.561	4.17e-9	V1.CD7.0
FC615E0AAXX:8:113:8721:13118#0/2	41	1	38	smNRPS-CC	5875	1233	1270	100	4.17e-9	V1.CD7.0
FC615E0AAXX:8:80:12001:7939#0/1	39	1	39	smNRPS-CC	5875	1878	1916	100	1.16e-9	V1.CD7.0
FC615E0AAXX:8:29:18675:16678#0/1	41	1	41	smNRPS-CC	5875	2108	2148	100	8.96e-11	V1.CD7.0
FC615E0AAXX:8:73:14628:2745#0/2	44	44	1	smNRPS-CC	5875	4891	4934	97.727	8.96e-11	V1.CD7.0
FC615E0AAXX:8:67:8133:14369#0/1	46	46	1	smNRPS-CC	5875	4895	4940	97.826	6.92e-12	V1.CD7.0
FC615E0AAXX:8:86:16190:2280#0/1	43	1	43	smNRPS-CC	5875	5611	5653	100	6.92e-12	V1.CD7.0
FC615E0AAXX:8:4:6773:1460#0/1	47	47	1	smNRPS-CC	5875	1917	1963	97.872	1.92e-12	V1.CD7.0
FC615E0AAXX:8:75:5387:1318#0/2	44	1	44	smNRPS-CC	5875	2476	2519	100	1.92e-12	V1.CD7.0
FC615E0AAXX:8:17:9198:3181#0/1	48	3	47	smNRPS-CC	5875	2711	2755	100	5.35e-13	V1.CD7.0
FC615E0AAXX:8:24:17271:1357#0/1	45	1	45	smNRPS-CC	5875	5806	5850	100	5.35e-13	V1.CD7.0
FC615E0AAXX:8:48:14799:6720#0/2	51	48	1	smNRPS-CC	5875	695	742	97.917	5.35e-13	V1.CD7.0
FC615E0AAXX:8:85:3459:19636#0/2	45	1	45	smNRPS-CC	5875	652	696	100	5.35e-13	V1.CD7.0
FC615E0AAXX:8:100:16150:20155#0/1	46	46	1	smNRPS-CC	5875	4245	4290	100	1.49e-13	V1.CD7.0
FC615E0AAXX:8:39:5103:7567#0/1	51	1	49	smNRPS-CC	5875	4371	4419	100	3.2e-15	V1.CD7.0
FC615E0AAXX:8:110:18763:8459#0/2	52	52	1	smNRPS-CC	5875	3365	3416	98.077	3.2e-15	V1.CD7.0
FC615E0AAXX:8:120:7444:9604#0/2	53	53	1	smNRPS-CC	5875	4906	4958	98.113	8.89e-16	V1.CD7.0
FC615E0AAXX:8:111:2698:15098#0/1	50	50	1	smNRPS-CC	5875	3266	3315	100	8.89e-16	V1.CD7.0
FC615E0AAXX:8:75:5387:1318#0/1	55	55	1	smNRPS-CC	5875	2714	2768	98.182	6.87e-17	V1.CD7.0
FC615E0AAXX:8:107:18683:18510#0/1	52	52	1	smNRPS-CC	5875	4671	4722	100	6.87e-17	V1.CD7.0
FC615E0AAXX:8:53:6272:10461#0/2	53	1	53	smNRPS-CC	5875	2351	2403	100	1.91e-17	V1.CD7.0
FC615E0AAXX:8:78:14195:5834#0/2	56	56	1	smNRPS-CC	5875	148	203	98.214	1.91e-17	V1.CD7.0
FC615E0AAXX:8:119:16552:13658#0/2	53	1	53	smNRPS-CC	5875	644	696	100	1.91e-17	V1.CD7.0
FC615E0AAXX:8:26:4122:20358#0/2	56	53	1	smNRPS-CC	5875	5482	5534	100	1.91e-17	V1.CD7.0
FC615E0AAXX:8:62:14281:14489#0/1	54	1	54	smNRPS-CC	5875	2092	2145	100	5.31e-18	V1.CD7.0
FC615E0AAXX:8:101:18657:12083#0/1	54	54	1	smNRPS-CC	5875	555	608	100	5.31e-18	V1.CD7.0
FC615E0AAXX:8:58:4621:12463#0/2	55	55	1	smNRPS-CC	5875	2697	2751	100	1.48e-18	V1.CD7.0
FC615E0AAXX:8:75:5173:7567#0/1	61	61	1	smNRPS-CC	5875	3896	3956	96.721	1.48e-18	V1.CD7.0
FC615E0AAXX:8:112:18771:14476#0/1	55	55	1	smNRPS-CC	5875	1242	1296	100	1.48e-18	V1.CD7.0
FC615E0AAXX:8:108:14055:13326#0/1	55	1	55	smNRPS-CC	5875	4242	4296	100	1.48e-18	V1.CD7.0
FC615E0AAXX:8:105:2476:8088#0/2	59	59	1	smNRPS-CC	5875	680	738	98.305	4.11e-19	V1.CD7.0
FC615E0AAXX:8:28:3795:8714#0/1	60	1	60	smNRPS-CC	5875	131	190	98.333	1.14e-19	V1.CD7.0
FC615E0AAXX:8:28:6335:17625#0/2	65	1	65	smNRPS-CC	5875	2391	2455	96.923	8.83e-21	V1.CD7.0
FC615E0AAXX:8:26:8659:11157#0/1	60	1	60	smNRPS-CC	5875	483	542	100	2.45e-21	V1.CD7.0
FC615E0AAXX:8:89:3869:16616#0/1	60	60	1	smNRPS-CC	5875	1904	1963	100	2.45e-21	V1.CD7.0
FC615E0AAXX:8:16:9136:11261#0/2	71	2	71	smNRPS-CC	5875	1536	1605	95.714	6.83e-22	V1.CD7.0
FC615E0AAXX:8:80:9312:19878#0/2	64	1	64	smNRPS-CC	5875	4848	4911	98.438	6.83e-22	V1.CD7.0
FC615E0AAXX:8:6:7577:19037#0/1	62	62	1	smNRPS-CC	5875	3501	3562	100	1.9e-22	V1.CD7.0
FC615E0AAXX:8:30:16817:18142#0/2	62	62	1	smNRPS-CC	5875	1871	1932	100	1.9e-22	V1.CD7.0
FC615E0AAXX:8:32:1730:12160#0/2	65	65	1	smNRPS-CC	5875	794	858	98.462	1.9e-22	V1.CD7.0
FC615E0AAXX:8:35:15319:18660#0/1	65	65	1	smNRPS-CC	5875	4857	4921	98.462	1.9e-22	V1.CD7.0
FC615E0AAXX:8:58:2818:17639#0/1	71	71	1	smNRPS-CC	5875	4172	4242	95.775	1.9e-22	V1.CD7.0
FC615E0AAXX:8:67:4912:12949#0/1	68	68	1	smNRPS-CC	5875	2398	2465	97.059	1.9e-22	V1.CD7.0
FC615E0AAXX:8:90:3189:21056#0/2	68	1	68	smNRPS-CC	5875	2318	2385	97.059	1.9e-22	V1.CD7.0
FC615E0AAXX:8:97:3065:17619#0/1	71	71	1	smNRPS-CC	5875	4172	4242	95.775	1.9e-22	V1.CD7.0
FC615E0AAXX:8:99:5655:1295#0/2	63	63	2	smNRPS-CC	5875	664	725	100	1.9e-22	V1.CD7.0
FC615E0AAXX:8:102:5750:7760#0/2	71	1	71	smNRPS-CC	5875	2323	2393	95.775	1.9e-22	V1.CD7.0
FC615E0AAXX:8:33:5112:15061#0/1	71	3	71	smNRPS-CC	5875	4181	4249	97.101	5.28e-23	V1.CD7.0
FC615E0AAXX:8:48:17366:1252#0/1	66	1	66	smNRPS-CC	5875	5504	5569	98.485	5.28e-23	V1.CD7.0
FC615E0AAXX:8:65:11151:17738#0/2	71	71	1	smNRPS-CC	5875	577	649	95.89	5.28e-23	V1.CD7.0
FC615E0AAXX:8:109:2448:11448#0/2	71	71	1	smNRPS-CC	5875	577	649	95.89	5.28e-23	V1.CD7.0
FC615E0AAXX:8:119:14658:3118#0/2	70	69	1	smNRPS-CC	5875	2694	2762	97.101	5.28e-23	V1.CD7.0
FC615E0AAXX:8:3:4065:9148#0/2	64	64	1	smNRPS-CC	5875	447	510	100	1.47e-23	V1.CD7.0
FC615E0AAXX:8:27:4554:4725#0/2	64	1	64	smNRPS-CC	5875	1869	1932	100	1.47e-23	V1.CD7.0
FC615E0AAXX:8:28:2181:11082#0/2	65	64	1	smNRPS-CC	5875	3570	3633	100	1.47e-23	V1.CD7.0
FC615E0AAXX:8:39:18741:15278#0/2	70	1	70	smNRPS-CC	5875	4876	4945	97.143	1.47e-23	V1.CD7.0
FC615E0AAXX:8:82:10925:20766#0/1	67	1	67	smNRPS-CC	5875	4905	4971	98.507	1.47e-23	V1.CD7.0
FC615E0AAXX:8:101:8840:11864#0/1	71	2	71	smNRPS-CC	5875	4181	4250	97.143	1.47e-23	V1.CD7.0
FC615E0AAXX:8:1:2584:15467#0/2	71	71	1	smNRPS-CC	5875	419	489	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:10:14247:15755#0/2	71	71	1	smNRPS-CC	5875	422	492	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:32:5931:19477#0/2	71	71	7	smNRPS-CC	5875	5811	5875	100	4.08e-24	V1.CD7.0
FC615E0AAXX:8:33:15092:10257#0/1	71	71	1	smNRPS-CC	5875	416	486	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:41:6284:4312#0/1	71	71	1	smNRPS-CC	5875	1171	1241	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:48:5645:2639#0/2	71	71	1	smNRPS-CC	5875	4281	4351	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:68:16769:17031#0/1	71	1	71	smNRPS-CC	5875	3680	3750	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:94:3508:20489#0/1	71	1	68	smNRPS-CC	5875	2877	2944	98.529	4.08e-24	V1.CD7.0
FC615E0AAXX:8:103:12470:3576#0/2	71	1	71	smNRPS-CC	5875	5532	5602	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:105:7268:10111#0/2	71	1	71	smNRPS-CC	5875	4875	4945	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:113:18558:16454#0/2	71	71	1	smNRPS-CC	5875	2881	2951	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:114:6553:13478#0/2	68	1	68	smNRPS-CC	5875	150	217	98.529	4.08e-24	V1.CD7.0
FC615E0AAXX:8:105:2507:7865#0/2	71	1	71	smNRPS-CC	5875	425	495	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:15:6922:2152#0/2	71	1	71	smNRPS-CC	5875	1231	1301	97.183	4.08e-24	V1.CD7.0
FC615E0AAXX:8:2:9448:9598#0/2	71	1	71	smNRPS-CC	5875	622	694	97.26	1.13e-24	V1.CD7.0
FC615E0AAXX:8:60:3681:20355#0/1	66	66	1	smNRPS-CC	5875	1225	1290	100	1.13e-24	V1.CD7.0
FC615E0AAXX:8:90:9799:8094#0/2	69	69	1	smNRPS-CC	5875	2675	2743	98.551	1.13e-24	V1.CD7.0
FC615E0AAXX:8:110:17797:20124#0/2	71	71	1	smNRPS-CC	5875	616	688	97.26	1.13e-24	V1.CD7.0
