sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample
I358_1_FC30VW9AAXX:8:64:1154:1114/2	69	1	69	smNRPS-CB	5945	3238	3306	100	2.37e-27	O2.UC19.0
I358_1_FC30VW9AAXX:8:21:174:917/2	71	1	71	smNRPS-CB	5945	808	878	100	1.83e-28	O2.UC19.0
FC61J7VAAXX:5:96:4441:15900#0/2	39	39	1	smNRPS-CC	5875	692	730	97.436	5.83e-8	O2.UC19.2
FC61J7VAAXX:5:44:16454:14036#0/1	40	40	1	smNRPS-CC	5875	1675	1714	97.5	1.62e-8	O2.UC19.2
FC61KE4AAXX:5:8:5883:10415#TGACCA/1	47	1	47	smNRPS-CC	5875	1789	1835	97.872	2.08e-12	O2.UC19.2
FC61KE4AAXX:5:73:17472:20428#TGACCA/2	45	1	45	smNRPS-CC	5875	652	696	100	5.79e-13	O2.UC19.2
FC61J7VAAXX:5:41:15138:10894#0/1	51	51	1	smNRPS-CC	5875	5482	5532	100	2.68e-16	O2.UC19.2
FC61J7VAAXX:5:2:18056:14387#0/2	53	1	53	smNRPS-CC	5875	1878	1930	100	2.07e-17	O2.UC19.2
FC61J7VAAXX:5:71:1364:9207#0/2	56	56	1	smNRPS-CC	5875	5592	5647	98.214	2.07e-17	O2.UC19.2
FC61J7VAAXX:5:46:4774:11881#0/1	59	1	59	smNRPS-CC	5875	638	696	98.305	4.45e-19	O2.UC19.2
FC61J7VAAXX:5:55:15025:20682#0/2	63	1	62	smNRPS-CC	5875	2327	2388	98.387	9.56e-21	O2.UC19.2
FC61J7VAAXX:5:116:15315:4003#0/2	71	68	1	smNRPS-CC	5875	421	488	95.588	9.56e-21	O2.UC19.2
FC61J7VAAXX:5:26:2362:1294#0/2	63	1	63	smNRPS-CC	5875	446	508	98.413	2.66e-21	O2.UC19.2
FC61J7VAAXX:5:95:6080:15620#0/2	71	2	71	smNRPS-CC	5875	3189	3258	95.714	7.39e-22	O2.UC19.2
FC61J7VAAXX:5:30:8555:5486#0/2	71	71	1	smNRPS-CC	5875	2323	2393	95.775	2.05e-22	O2.UC19.2
FC61J7VAAXX:5:70:5606:16359#0/1	71	71	1	smNRPS-CC	5875	504	574	95.775	2.05e-22	O2.UC19.2
FC61KE4AAXX:5:1:17487:13824#TGACCA/2	71	71	1	smNRPS-CC	5875	2913	2983	95.775	2.05e-22	O2.UC19.2
FC61J7VAAXX:5:113:6714:11928#0/1	71	6	71	smNRPS-CC	5875	2661	2726	98.485	5.71e-23	O2.UC19.2
FC61KE4AAXX:5:47:5600:13202#TGACCA/1	69	1	69	smNRPS-CC	5875	4222	4290	97.101	5.71e-23	O2.UC19.2
FC61KE4AAXX:5:102:5974:10083#TGACCA/1	69	69	1	smNRPS-CC	5875	5291	5359	97.101	5.71e-23	O2.UC19.2
FC61KE4AAXX:5:53:14769:17141#TGACCA/1	69	69	1	smNRPS-CC	5875	420	488	97.101	5.71e-23	O2.UC19.2
FC61J7VAAXX:5:28:11900:11110#0/2	71	2	71	smNRPS-CC	5875	1536	1605	97.143	1.59e-23	O2.UC19.2
FC61J7VAAXX:5:54:10440:20998#0/1	71	71	1	smNRPS-CC	5875	2881	2951	97.183	4.41e-24	O2.UC19.2
FC61J7VAAXX:5:60:5811:16700#0/2	71	71	1	smNRPS-CC	5875	421	491	97.183	4.41e-24	O2.UC19.2
FC61J7VAAXX:5:63:5671:2820#0/2	71	68	1	smNRPS-CC	5875	1177	1244	98.529	4.41e-24	O2.UC19.2
FC61J7VAAXX:5:107:11331:4730#0/1	71	1	71	smNRPS-CC	5875	1539	1609	97.183	4.41e-24	O2.UC19.2
FC61KE4AAXX:5:38:2709:4223#TGACCA/2	71	1	71	smNRPS-CC	5875	5315	5385	97.183	4.41e-24	O2.UC19.2
FC61J7VAAXX:5:20:12036:18986#0/2	70	68	1	smNRPS-CC	5875	431	498	98.529	4.41e-24	O2.UC19.2
FC61J7VAAXX:5:96:4441:15900#0/1	71	3	71	smNRPS-CC	5875	431	499	98.551	1.23e-24	O2.UC19.2
FC61KE4AAXX:5:21:8035:4571#TGACCA/1	69	1	69	smNRPS-CC	5875	1263	1331	98.551	1.23e-24	O2.UC19.2
FC61KE4AAXX:5:52:3173:3997#TGACCA/1	69	69	1	smNRPS-CC	5875	4250	4318	98.551	1.23e-24	O2.UC19.2
FC61KE4AAXX:5:63:9852:16795#TGACCA/2	71	71	2	smNRPS-CC	5875	2698	2767	98.571	3.41e-25	O2.UC19.2
FC61J7VAAXX:5:5:11252:15067#0/1	71	71	1	smNRPS-CC	5875	4187	4257	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:15:6875:13218#0/2	71	71	1	smNRPS-CC	5875	2123	2193	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:15:11812:12454#0/2	71	1	71	smNRPS-CC	5875	2740	2810	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:31:1308:15887#0/2	71	1	71	smNRPS-CC	5875	5776	5846	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:42:13600:10849#0/1	71	71	1	smNRPS-CC	5875	5318	5388	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:44:16454:14036#0/2	71	1	68	smNRPS-CC	5875	1144	1211	100	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:51:5747:17913#0/2	71	1	71	smNRPS-CC	5875	1575	1645	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:53:11673:4738#0/2	71	1	71	smNRPS-CC	5875	5777	5847	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:54:10440:20998#0/2	71	1	71	smNRPS-CC	5875	2631	2701	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:56:6779:19733#0/1	71	1	71	smNRPS-CC	5875	5494	5564	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:56:6779:19733#0/2	71	71	1	smNRPS-CC	5875	5754	5824	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:71:1364:9207#0/1	71	1	71	smNRPS-CC	5875	5325	5395	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:84:14403:10612#0/1	71	71	1	smNRPS-CC	5875	2135	2205	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:86:15268:21407#0/2	71	71	1	smNRPS-CC	5875	4228	4298	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:87:2723:6842#0/1	71	1	71	smNRPS-CC	5875	487	557	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:90:5226:10742#0/2	71	71	1	smNRPS-CC	5875	478	548	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:92:12073:5303#0/1	71	71	1	smNRPS-CC	5875	1262	1332	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:99:8827:12240#0/1	71	71	1	smNRPS-CC	5875	4225	4295	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:99:16934:4884#0/2	71	1	71	smNRPS-CC	5875	4291	4361	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:101:8388:9026#0/2	71	71	1	smNRPS-CC	5875	4205	4275	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:110:7812:8790#0/1	71	1	71	smNRPS-CC	5875	5783	5853	98.592	9.49e-26	O2.UC19.2
FC61J7VAAXX:5:80:9084:5416#0/2	71	71	1	smNRPS-CC	5875	4584	4654	98.592	9.49e-26	O2.UC19.2
FC61KE4AAXX:5:115:2892:4378#TGACCA/1	69	1	69	smNRPS-CC	5875	5801	5869	100	2.64e-26	O2.UC19.2
FC61J7VAAXX:5:76:7837:14309#0/1	71	70	1	smNRPS-CC	5875	620	689	100	7.34e-27	O2.UC19.2
FC61J7VAAXX:5:7:4296:7997#0/1	71	1	71	smNRPS-CC	5875	1825	1895	100	2.04e-27	O2.UC19.2
FC61J7VAAXX:5:7:4296:7997#0/2	71	71	1	smNRPS-CC	5875	2089	2159	100	2.04e-27	O2.UC19.2
FC61J7VAAXX:5:15:11812:12454#0/1	71	71	1	smNRPS-CC	5875	2986	3056	100	2.04e-27	O2.UC19.2
FC61J7VAAXX:5:20:5786:12433#0/2	71	71	1	smNRPS-CC	5875	5787	5857	100	2.04e-27	O2.UC19.2
FC61J7VAAXX:5:42:13600:10849#0/2	71	1	71	smNRPS-CC	5875	5071	5141	100	2.04e-27	O2.UC19.2
FC61J7VAAXX:5:78:15875:16336#0/2	71	71	1	smNRPS-CC	5875	60	130	100	2.04e-27	O2.UC19.2
FC61J7VAAXX:5:98:8185:3117#0/1	71	71	1	smNRPS-CC	5875	244	314	100	2.04e-27	O2.UC19.2
FC61J7VAAXX:5:98:8185:3117#0/2	71	1	71	smNRPS-CC	5875	3	73	100	2.04e-27	O2.UC19.2
FC61J7VAAXX:5:42:9152:16507#0/2	71	71	1	smNRPS-CC	5875	805	875	100	2.04e-27	O2.UC19.2
FC61KE4AAXX:5:7:2974:15676#TGACCA/2	71	71	1	smNRPS-CC	5875	617	687	100	2.04e-27	O2.UC19.2
FC61J7VAAXX:5:89:2776:6589#0/1	40	38	1	smNRPS-CB	5945	5517	5554	100	4.56e-9	O2.UC19.2
FC61J7VAAXX:5:60:5811:16700#0/1	40	40	1	smNRPS-CB	5945	5736	5775	100	3.53e-10	O2.UC19.2
FC61J7VAAXX:5:90:15795:14453#0/2	40	1	40	smNRPS-CB	5945	5210	5249	100	3.53e-10	O2.UC19.2
FC61J7VAAXX:5:5:8975:8870#0/2	41	41	1	smNRPS-CB	5945	3001	3041	100	9.81e-11	O2.UC19.2
FC61J7VAAXX:5:26:3173:5118#0/1	44	1	44	smNRPS-CB	5945	4769	4812	97.727	9.81e-11	O2.UC19.2
FC61KE4AAXX:5:66:3845:19905#TGACCA/2	41	41	1	smNRPS-CB	5945	1035	1075	100	9.81e-11	O2.UC19.2
FC61J7VAAXX:5:43:9429:12833#0/2	43	1	43	smNRPS-CB	5945	2543	2585	100	7.58e-12	O2.UC19.2
FC61KE4AAXX:5:59:7406:20459#TGACCA/2	45	43	1	smNRPS-CB	5945	3788	3830	100	7.58e-12	O2.UC19.2
FC61J7VAAXX:5:72:17096:9653#0/2	45	45	1	smNRPS-CB	5945	1003	1047	100	5.86e-13	O2.UC19.2
FC61J7VAAXX:5:2:5098:21309#0/2	46	1	46	smNRPS-CB	5945	641	686	100	1.63e-13	O2.UC19.2
FC61J7VAAXX:5:37:2273:20883#0/1	49	49	1	smNRPS-CB	5945	1969	2017	97.959	1.63e-13	O2.UC19.2
FC61J7VAAXX:5:12:11244:5977#0/1	48	47	1	smNRPS-CB	5945	1328	1374	100	4.53e-14	O2.UC19.2
FC61J7VAAXX:5:39:14444:6607#0/1	50	50	1	smNRPS-CB	5945	4210	4259	98	4.53e-14	O2.UC19.2
FC61J7VAAXX:5:75:6520:1577#0/2	50	1	50	smNRPS-CB	5945	3523	3572	98	4.53e-14	O2.UC19.2
FC61J7VAAXX:5:12:11244:5977#0/2	51	1	51	smNRPS-CB	5945	1074	1124	98.039	1.26e-14	O2.UC19.2
FC61KE4AAXX:5:58:6769:9765#TGACCA/1	55	1	55	smNRPS-CB	5945	3670	3724	96.364	3.5e-15	O2.UC19.2
FC61KE4AAXX:5:59:7406:20459#TGACCA/1	51	1	49	smNRPS-CB	5945	3506	3554	100	3.5e-15	O2.UC19.2
FC61KE4AAXX:5:87:15255:9144#TGACCA/2	51	1	49	smNRPS-CB	5945	5095	5143	100	3.5e-15	O2.UC19.2
FC61J7VAAXX:5:23:19517:8232#0/1	55	55	1	smNRPS-CB	5945	262	316	96.364	3.5e-15	O2.UC19.2
FC61J7VAAXX:5:16:8695:21294#0/2	50	1	50	smNRPS-CB	5945	4031	4080	100	9.74e-16	O2.UC19.2
FC61KE4AAXX:5:96:3854:14005#TGACCA/2	50	1	50	smNRPS-CB	5945	2535	2584	100	9.74e-16	O2.UC19.2
FC61J7VAAXX:5:31:15917:12339#0/2	50	1	50	smNRPS-CB	5945	1869	1918	100	9.74e-16	O2.UC19.2
FC61J7VAAXX:5:37:1229:14487#0/1	51	1	51	smNRPS-CB	5945	3161	3211	100	2.71e-16	O2.UC19.2
FC61J7VAAXX:5:49:14147:2610#0/1	71	21	71	smNRPS-CB	5945	1	51	100	2.71e-16	O2.UC19.2
FC61J7VAAXX:5:100:4201:4563#0/1	57	57	1	smNRPS-CB	5945	4873	4929	96.491	2.71e-16	O2.UC19.2
FC61KE4AAXX:5:33:8222:15108#TGACCA/1	51	51	1	smNRPS-CB	5945	5309	5359	100	2.71e-16	O2.UC19.2
FC61KE4AAXX:5:73:17472:20428#TGACCA/1	51	1	51	smNRPS-CB	5945	4989	5039	100	2.71e-16	O2.UC19.2
FC61J7VAAXX:5:119:11331:2633#0/2	55	1	55	smNRPS-CB	5945	619	673	98.182	7.53e-17	O2.UC19.2
FC61J7VAAXX:5:76:7837:14309#0/2	56	56	1	smNRPS-CB	5945	5501	5556	98.214	2.09e-17	O2.UC19.2
FC61J7VAAXX:5:17:18848:12376#0/1	56	1	56	smNRPS-CB	5945	2410	2465	98.214	2.09e-17	O2.UC19.2
FC61KE4AAXX:5:65:7395:5876#TGACCA/1	56	1	56	smNRPS-CB	5945	1663	1718	98.214	2.09e-17	O2.UC19.2
FC61J7VAAXX:5:8:11966:8956#0/2	54	54	1	smNRPS-CB	5945	3004	3057	100	5.82e-18	O2.UC19.2
FC61J7VAAXX:5:17:2570:9480#0/2	60	1	60	smNRPS-CB	5945	3664	3723	96.667	5.82e-18	O2.UC19.2
FC61J7VAAXX:5:96:15058:17439#0/2	71	1	54	smNRPS-CB	5945	5892	5945	100	5.82e-18	O2.UC19.2
FC61J7VAAXX:5:62:19420:21131#0/1	59	1	59	smNRPS-CB	5945	4911	4969	98.305	4.5e-19	O2.UC19.2
FC61J7VAAXX:5:77:12714:13207#0/1	56	56	1	smNRPS-CB	5945	3004	3059	100	4.5e-19	O2.UC19.2
FC61J7VAAXX:5:38:1933:9170#0/1	60	60	1	smNRPS-CB	5945	2873	2932	98.333	1.25e-19	O2.UC19.2
FC61J7VAAXX:5:21:8157:15660#0/2	61	61	1	smNRPS-CB	5945	593	653	98.361	3.48e-20	O2.UC19.2
FC61J7VAAXX:5:73:1483:11871#0/1	61	61	1	smNRPS-CB	5945	1053	1113	98.361	3.48e-20	O2.UC19.2
FC61J7VAAXX:5:97:15704:17263#0/1	58	58	1	smNRPS-CB	5945	5309	5366	100	3.48e-20	O2.UC19.2
FC61J7VAAXX:5:113:6714:11928#0/2	71	3	66	smNRPS-CB	5945	3003	3066	96.875	3.48e-20	O2.UC19.2
FC61J7VAAXX:5:116:13338:12487#0/1	67	1	67	smNRPS-CB	5945	3876	3942	95.522	3.48e-20	O2.UC19.2
FC61KE4AAXX:5:38:2709:4223#TGACCA/1	61	1	61	smNRPS-CB	5945	248	308	98.361	3.48e-20	O2.UC19.2
FC61KE4AAXX:5:108:3786:4824#TGACCA/2	58	1	58	smNRPS-CB	5945	5804	5861	100	3.48e-20	O2.UC19.2
FC61J7VAAXX:5:26:3173:5118#0/2	65	65	1	smNRPS-CB	5945	5015	5079	96.923	9.67e-21	O2.UC19.2
FC61J7VAAXX:5:101:8388:9026#0/1	62	59	1	smNRPS-CB	5945	1861	1919	100	9.67e-21	O2.UC19.2
FC61J7VAAXX:5:37:17074:2238#0/1	60	1	60	smNRPS-CB	5945	2358	2417	100	2.69e-21	O2.UC19.2
FC61J7VAAXX:5:67:2619:2892#0/1	63	1	63	smNRPS-CB	5945	655	717	98.413	2.69e-21	O2.UC19.2
FC61J7VAAXX:5:91:17879:4339#0/2	60	60	1	smNRPS-CB	5945	3812	3871	100	2.69e-21	O2.UC19.2
FC61J7VAAXX:5:119:18930:15862#0/2	69	1	69	smNRPS-CB	5945	1117	1185	95.652	2.69e-21	O2.UC19.2
FC61J7VAAXX:5:20:12612:17546#0/1	66	3	66	smNRPS-CB	5945	4519	4582	98.438	7.48e-22	O2.UC19.2
FC61J7VAAXX:5:91:17408:2714#0/1	67	67	1	smNRPS-CB	5945	2061	2127	97.015	7.48e-22	O2.UC19.2
FC61J7VAAXX:5:6:15857:13723#0/2	71	71	1	smNRPS-CB	5945	1364	1434	95.775	2.08e-22	O2.UC19.2
FC61J7VAAXX:5:8:13107:3442#0/1	71	1	71	smNRPS-CB	5945	2033	2103	95.775	2.08e-22	O2.UC19.2
FC61J7VAAXX:5:30:8555:5486#0/1	71	71	1	smNRPS-CB	5945	3853	3923	95.775	2.08e-22	O2.UC19.2
FC61J7VAAXX:5:35:12309:10012#0/2	62	1	62	smNRPS-CB	5945	2304	2365	100	2.08e-22	O2.UC19.2
FC61J7VAAXX:5:90:5226:10742#0/1	71	71	1	smNRPS-CB	5945	5620	5690	95.775	2.08e-22	O2.UC19.2
FC61KE4AAXX:5:8:5883:10415#TGACCA/2	71	1	71	smNRPS-CB	5945	3869	3939	95.775	2.08e-22	O2.UC19.2
FC61KE4AAXX:5:36:5381:6824#TGACCA/2	65	1	65	smNRPS-CB	5945	4202	4266	98.462	2.08e-22	O2.UC19.2
FC61KE4AAXX:5:45:11098:20374#TGACCA/2	68	68	1	smNRPS-CB	5945	1989	2056	97.059	2.08e-22	O2.UC19.2
FC61KE4AAXX:5:86:15450:21301#TGACCA/1	69	1	69	smNRPS-CB	5945	3143	3211	97.101	5.78e-23	O2.UC19.2
FC61J7VAAXX:5:10:9748:13359#0/1	71	1	71	smNRPS-CB	5945	1738	1806	97.183	1.61e-23	O2.UC19.2
FC61J7VAAXX:5:11:1418:12112#0/1	71	71	1	smNRPS-CB	5945	1735	1803	97.183	1.61e-23	O2.UC19.2
FC61J7VAAXX:5:35:17207:15864#0/1	64	64	1	smNRPS-CB	5945	1006	1069	100	1.61e-23	O2.UC19.2
FC61J7VAAXX:5:62:19420:21131#0/2	70	70	1	smNRPS-CB	5945	5165	5234	97.143	1.61e-23	O2.UC19.2
FC61J7VAAXX:5:1:2154:18297#0/2	71	1	71	smNRPS-CB	5945	2596	2666	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:1:19126:8508#0/1	71	71	1	smNRPS-CB	5945	3136	3206	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:5:8975:8870#0/1	71	1	71	smNRPS-CB	5945	2731	2801	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:5:13639:9955#0/2	71	1	71	smNRPS-CB	5945	5684	5754	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:10:9748:13359#0/2	71	71	1	smNRPS-CB	5945	1997	2067	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:10:10558:8394#0/1	71	1	71	smNRPS-CB	5945	3925	3995	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:18:8775:2727#0/1	71	71	1	smNRPS-CB	5945	3970	4040	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:18:8775:2727#0/2	71	1	71	smNRPS-CB	5945	3730	3800	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:21:1891:8364#0/1	71	71	1	smNRPS-CB	5945	1359	1429	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:21:14307:16872#0/2	71	1	71	smNRPS-CB	5945	5875	5945	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:27:7912:20580#0/2	71	1	71	smNRPS-CB	5945	112	182	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:30:9103:10719#0/2	71	1	71	smNRPS-CB	5945	3735	3805	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:32:3840:18283#0/1	71	71	1	smNRPS-CB	5945	3956	4026	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:33:2224:6264#0/1	71	1	71	smNRPS-CB	5945	4463	4533	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:34:7176:2787#0/2	71	71	1	smNRPS-CB	5945	113	183	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:34:7791:12720#0/1	71	71	1	smNRPS-CB	5945	3104	3174	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:37:18034:12162#0/1	71	71	1	smNRPS-CB	5945	652	722	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:39:14444:6607#0/2	71	1	71	smNRPS-CB	5945	3950	4020	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:45:8479:2707#0/2	71	71	1	smNRPS-CB	5945	3675	3745	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:46:4055:19800#0/1	71	71	4	smNRPS-CB	5945	3686	3753	98.529	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:46:10573:16218#0/2	71	1	71	smNRPS-CB	5945	90	160	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:48:8056:16068#0/1	71	71	1	smNRPS-CB	5945	2084	2154	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:48:8056:16068#0/2	71	1	71	smNRPS-CB	5945	1833	1903	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:49:2961:7082#0/2	71	71	1	smNRPS-CB	5945	2473	2543	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:49:12496:15564#0/2	71	1	71	smNRPS-CB	5945	2043	2113	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:49:14147:2610#0/2	71	71	1	smNRPS-CB	5945	224	294	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:51:11699:15590#0/1	71	1	68	smNRPS-CB	5945	5361	5428	98.529	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:53:3277:3973#0/1	71	1	71	smNRPS-CB	5945	4909	4979	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:56:2579:8786#0/1	71	71	1	smNRPS-CB	5945	61	131	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:58:16232:15573#0/2	71	1	71	smNRPS-CB	5945	3978	4048	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:59:7512:12543#0/1	71	1	71	smNRPS-CB	5945	3279	3349	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:59:7512:12543#0/2	71	71	1	smNRPS-CB	5945	3526	3596	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:64:2143:2669#0/1	71	1	71	smNRPS-CB	5945	3979	4049	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:71:7986:19441#0/1	71	71	1	smNRPS-CB	5945	3281	3351	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:71:8944:18191#0/2	71	71	1	smNRPS-CB	5945	110	180	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:71:8948:18216#0/2	71	71	1	smNRPS-CB	5945	110	180	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:77:12714:13207#0/2	71	1	71	smNRPS-CB	5945	2741	2811	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:81:15383:5276#0/1	71	1	71	smNRPS-CB	5945	3144	3214	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:85:14498:21052#0/2	71	71	1	smNRPS-CB	5945	1967	2037	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:86:15268:21407#0/1	71	71	1	smNRPS-CB	5945	1835	1905	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:89:6089:12142#0/1	71	71	1	smNRPS-CB	5945	3505	3575	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:89:6089:12142#0/2	71	1	71	smNRPS-CB	5945	3265	3335	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:89:12935:10632#0/1	71	1	71	smNRPS-CB	5945	3109	3179	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:92:12073:5303#0/2	71	71	1	smNRPS-CB	5945	4855	4925	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:97:5953:12272#0/1	71	1	71	smNRPS-CB	5945	5536	5606	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:99:8827:12240#0/2	71	71	1	smNRPS-CB	5945	1834	1904	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:112:16089:20717#0/2	71	71	1	smNRPS-CB	5945	1959	2029	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:117:17166:11856#0/2	71	71	1	smNRPS-CB	5945	3677	3747	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:118:17480:19400#0/1	71	71	1	smNRPS-CB	5945	5162	5232	97.183	4.47e-24	O2.UC19.2
FC61KE4AAXX:5:15:9124:13230#TGACCA/2	71	1	68	smNRPS-CB	5945	1154	1221	98.529	4.47e-24	O2.UC19.2
FC61KE4AAXX:5:20:7743:13407#TGACCA/2	71	1	71	smNRPS-CB	5945	2053	2123	97.183	4.47e-24	O2.UC19.2
FC61KE4AAXX:5:96:3854:14005#TGACCA/1	68	68	1	smNRPS-CB	5945	2760	2827	98.529	4.47e-24	O2.UC19.2
FC61KE4AAXX:5:114:12190:3236#TGACCA/2	71	1	71	smNRPS-CB	5945	2043	2113	97.183	4.47e-24	O2.UC19.2
FC61KE4AAXX:5:115:16342:7819#TGACCA/2	71	1	71	smNRPS-CB	5945	4463	4533	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:50:9680:4067#0/1	71	1	71	smNRPS-CB	5945	3924	3994	97.183	4.47e-24	O2.UC19.2
FC61J7VAAXX:5:20:16585:7180#0/2	66	66	1	smNRPS-CB	5945	3784	3849	100	1.24e-24	O2.UC19.2
FC61J7VAAXX:5:26:8045:8544#0/1	69	69	1	smNRPS-CB	5945	4770	4838	98.551	1.24e-24	O2.UC19.2
FC61J7VAAXX:5:55:15025:20682#0/1	66	1	66	smNRPS-CB	5945	3326	3391	100	1.24e-24	O2.UC19.2
FC61J7VAAXX:5:63:5671:2820#0/1	71	71	3	smNRPS-CB	5945	4944	5012	98.551	1.24e-24	O2.UC19.2
FC61J7VAAXX:5:64:1277:2944#0/2	71	1	69	smNRPS-CB	5945	52	120	98.551	1.24e-24	O2.UC19.2
FC61J7VAAXX:5:72:2402:8262#0/1	71	3	71	smNRPS-CB	5945	2606	2674	98.551	1.24e-24	O2.UC19.2
FC61J7VAAXX:5:73:15215:15386#0/2	66	1	66	smNRPS-CB	5945	916	981	100	1.24e-24	O2.UC19.2
FC61J7VAAXX:5:93:6321:1339#0/1	71	3	71	smNRPS-CB	5945	1196	1264	98.551	1.24e-24	O2.UC19.2
FC61J7VAAXX:5:111:15732:9424#0/1	66	1	66	smNRPS-CB	5945	594	659	100	1.24e-24	O2.UC19.2
FC61KE4AAXX:5:32:16206:2752#TGACCA/1	69	1	69	smNRPS-CB	5945	2401	2469	98.551	1.24e-24	O2.UC19.2
FC61KE4AAXX:5:94:11408:11319#TGACCA/1	69	69	1	smNRPS-CB	5945	3607	3675	98.551	1.24e-24	O2.UC19.2
FC61J7VAAXX:5:30:9103:10719#0/1	71	70	1	smNRPS-CB	5945	3975	4044	98.571	3.45e-25	O2.UC19.2
FC61J7VAAXX:5:34:5526:16669#0/2	70	1	70	smNRPS-CB	5945	5344	5413	98.571	3.45e-25	O2.UC19.2
FC61J7VAAXX:5:53:7412:1897#0/2	67	1	67	smNRPS-CB	5945	5843	5909	100	3.45e-25	O2.UC19.2
FC61J7VAAXX:5:65:2283:20365#0/1	71	71	2	smNRPS-CB	5945	51	120	98.571	3.45e-25	O2.UC19.2
FC61J7VAAXX:5:86:13194:17367#0/1	71	71	2	smNRPS-CB	5945	2697	2766	98.571	3.45e-25	O2.UC19.2
